time_in_ms;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1754675414836;0;60;1;0;0;1
1754675415086;37;60;0;0;0;0
1754675415336;60;60;0;0;0;0
1754675415586;60;60;1;0;0;1
1754675415836;60;60;1;0;0;1
1754675416086;60;60;1;0;0;1
1754675416336;60;60;0;0;0;0
1754675416586;60;60;0;0;0;0
1754675416836;60;60;0;0;0;0
1754675417086;60;60;0;0;0;0
1754675417336;58;60;0;0;0;0
1754675417586;0;60;0;0;0;0
1754675417836;0;60;1;0;0;1
1754675418086;0;60;1;0;0;1
1754675418336;0;60;1;0;0;1
1754675418586;0;60;1;0;0;1
1754675418836;0;60;1;0;0;1
1754675419086;0;60;1;0;0;1
1754675419336;0;60;1;0;0;1
1754675419586;0;60;1;0;0;1
1754675419836;0;60;1;0;0;1
1754675420086;24;60;0;0;0;0
1754675420336;60;60;0;0;0;0
1754675420586;60;60;0;0;0;0
1754675420836;56;60;1;0;0;1
1754675421086;17;60;1;0;0;1
1754675421336;15;60;1;0;0;1
1754675421586;41;60;1;0;0;1
1754675421836;60;60;1;0;0;1
1754675422086;60;60;1;0;0;1
1754675422336;59;60;0;0;0;0
1754675422586;39;60;0;0;0;0
1754675422836;19;60;0;0;0;0
1754675423086;0;60;0;0;0;0
1754675423336;0;60;0;0;0;0
1754675423586;0;60;1;0;0;1
1754675423836;0;60;1;0;0;1
1754675424086;0;60;1;0;0;1
1754675424336;0;60;1;0;0;1
1754675424586;0;60;1;0;0;1
1754675424836;39;60;0;0;0;0
1754675425086;60;60;0;0;0;0
1754675425336;60;60;0;0;0;0
1754675425586;60;60;0;0;0;0
1754675425836;60;60;1;0;0;1
1754675426086;43;60;0;0;0;0
1754675426336;18;60;0;0;0;0
1754675426586;0;60;0;0;0;0
1754675426836;0;60;0;0;0;0
1754675427086;0;60;1;0;0;1
1754675427336;0;60;1;0;0;1
1754675427586;0;60;1;0;0;1
1754675427836;0;60;1;0;0;1
1754675428086;0;60;1;0;0;1
1754675428336;59;60;0;0;0;0
1754675428586;55;60;0;0;0;0
1754675428836;51;60;0;0;0;0
1754675429086;48;60;0;0;0;0
1754675429336;44;60;0;0;0;0
1754675429586;40;60;0;0;0;0
1754675429836;37;60;0;0;0;0
1754675430086;33;60;0;0;0;0
1754675430336;29;60;0;0;0;0
1754675430586;25;60;0;0;0;0
1754675430836;22;60;0;0;0;0
1754675431086;18;60;0;0;0;0
1754675431336;14;60;0;0;0;0
1754675431586;10;60;0;0;0;0
1754675431836;7;60;0;0;0;0
1754675432086;3;60;0;0;0;0
1754675432336;0;60;0;0;0;0
1754675432586;11;60;1;0;0;1
1754675432836;27;60;1;0;0;1
1754675433086;43;60;1;0;0;1
1754675433336;59;60;1;0;0;1
1754675433586;60;60;0;0;0;0
1754675433836;60;60;0;0;0;0
1754675434086;1;60;1;0;0;1
1754675434336;10;60;1;0;0;1
1754675434586;19;60;1;0;0;1
1754675434836;28;60;1;0;0;1
1754675435086;37;60;1;0;0;1
1754675435336;47;60;1;0;0;1
1754675435586;56;60;1;0;0;1
1754675435836;60;60;1;0;0;1
1754675436086;60;60;0;0;0;0
1754675436336;60;60;0;0;0;0
1754675436586;0;60;1;0;0;1
1754675436836;6;60;1;0;0;1
1754675437086;13;60;1;0;0;1
1754675437336;19;60;1;0;0;1
1754675437586;26;60;1;0;0;1
1754675437836;32;60;1;0;0;1
1754675438086;38;60;1;0;0;1
1754675438336;45;60;1;0;0;1
1754675438586;51;60;1;0;0;1
1754675438836;58;60;1;0;0;1
1754675439086;60;60;0;0;0;0
1754675439336;60;60;0;0;0;0
1754675439586;60;60;0;0;0;0
1754675439836;10;60;1;0;0;1
1754675440086;45;60;1;0;0;1
1754675440336;60;60;0;0;0;0
1754675440586;60;60;0;1;1;0
1754675440836;60;60;0;1;1;0
1754675441086;60;60;0;0;0;0
1754675441336;60;60;0;0;0;0
1754675441586;60;60;0;1;1;0
1754675441836;37;60;0;0;0;0
1754675442086;0;60;0;0;0;0
1754675442336;6;60;1;0;0;1
1754675442586;20;60;1;0;0;1
1754675442836;34;60;1;0;0;1
1754675443086;47;60;1;0;0;1
1754675443336;60;60;1;0;0;1
1754675443586;60;44;0;0;0;0
1754675443836;60;15;0;0;0;0
1754675444086;60;0;0;0;0;0
1754675444336;60;0;1;0;0;1
1754675444586;60;37;0;0;0;0
1754675444836;60;60;0;0;0;0
1754675445086;60;60;0;0;0;0
1754675445336;60;60;1;0;0;1
1754675445586;60;60;1;0;0;1
1754675445836;60;60;1;0;0;1
1754675446086;60;60;0;0;0;0
1754675446336;60;60;0;0;0;0
1754675446586;60;60;0;0;0;0
1754675446836;60;60;1;0;0;1
1754675447086;39;60;0;0;0;0
1754675447336;6;60;0;0;0;0
1754675447586;0;60;1;0;0;1
1754675447836;0;60;1;0;0;1
1754675448086;0;60;1;0;0;1
1754675448336;0;60;1;0;0;1
1754675448586;0;60;1;0;0;1
1754675448836;0;60;1;0;0;1
1754675449086;60;60;0;0;0;0
1754675449336;60;60;0;0;0;0
1754675449586;34;60;1;0;0;1
1754675449836;4;60;1;0;0;1
1754675450086;0;60;1;0;0;1
1754675450336;0;60;1;0;0;1
1754675450586;0;60;1;0;0;1
1754675450836;0;60;1;0;0;1
1754675451086;0;60;1;0;0;1
1754675451336;43;60;0;0;0;0
1754675451586;60;60;0;0;0;0
1754675451836;60;60;0;0;0;0
1754675452086;60;0;0;1;1;0
1754675452336;60;0;0;1;1;0
1754675452586;54;60;0;0;0;0
1754675452836;24;60;0;0;0;0
1754675453086;0;60;0;0;0;0
1754675453336;8;60;1;0;0;1
1754675453586;20;60;1;0;0;1
1754675453836;32;60;1;0;0;1
1754675454086;44;60;1;0;0;1
1754675454336;56;60;1;0;0;1
1754675454586;60;60;0;0;0;0
1754675454836;60;60;0;0;0;0
1754675455086;60;60;0;0;0;0
1754675455336;37;60;1;0;0;1
1754675455586;5;60;1;0;0;1
1754675455836;23;60;1;0;0;1
1754675456086;52;60;1;0;0;1
1754675456336;60;60;0;0;0;0
1754675456586;60;60;0;0;0;0
1754675456836;60;60;0;0;0;0
1754675457086;39;60;1;0;0;1
1754675457336;0;60;1;0;0;1
1754675457586;0;60;1;0;0;1
1754675457836;53;60;0;0;0;0
1754675458086;22;60;0;0;0;0
1754675458336;0;60;0;0;0;0
1754675458586;0;60;1;0;0;1
1754675458836;0;60;1;0;0;1
1754675459086;0;60;1;0;0;1
1754675459336;0;60;1;0;0;1
1754675459586;0;60;1;0;0;1
1754675459836;0;60;1;0;0;1
1754675460086;55;60;0;0;0;0
1754675460336;31;60;0;0;0;0
1754675460586;8;60;0;0;0;0
1754675460836;0;60;0;0;0;0
1754675461086;0;60;1;0;0;1
1754675461336;4;60;0;0;0;0
1754675461586;58;60;0;0;0;0
1754675461836;60;60;0;0;0;0
1754675462086;27;60;1;0;0;1
1754675462336;13;60;1;0;0;1
1754675462586;41;60;1;0;0;1
1754675462836;60;60;1;0;0;1
1754675463086;60;60;0;0;0;0
1754675463336;60;60;0;1;1;0
1754675463586;60;0;0;1;1;0
1754675463836;60;59;0;0;0;0
1754675464086;28;60;0;0;0;0
1754675464336;0;60;0;0;0;0
1754675464586;0;60;1;0;0;1
1754675464836;0;60;1;0;0;1
1754675465086;0;60;1;0;0;1
1754675465336;0;60;1;0;0;1
1754675465586;0;60;1;0;0;1
1754675465836;0;60;1;0;0;1
1754675466086;0;60;1;0;0;1
1754675466336;0;60;1;0;0;1
1754675466586;60;60;0;0;0;0
1754675466836;60;60;0;0;0;0
1754675467086;60;60;0;0;0;0
1754675467336;60;60;0;0;0;0
1754675467586;60;60;1;0;0;1
1754675467836;60;60;1;0;0;1
1754675468086;60;60;1;0;0;1
1754675468336;60;60;0;0;0;0
1754675468586;60;60;0;0;0;0
1754675468836;60;60;0;0;0;0
1754675469086;59;60;0;0;0;0
1754675469336;34;60;0;0;0;0
1754675469586;9;60;0;0;0;0
1754675469836;0;60;0;0;0;0
1754675470086;0;60;1;0;0;1
1754675470336;0;60;1;0;0;1
1754675470586;0;60;1;0;0;1
1754675470836;58;60;0;0;0;0
1754675471086;35;60;1;0;0;1
1754675471336;0;60;1;0;0;1
1754675471586;0;60;1;0;0;1
1754675471836;0;60;1;0;0;1
1754675472086;0;60;1;0;0;1
1754675472336;0;60;1;0;0;1
1754675472586;0;60;1;0;0;1
1754675472836;0;60;1;0;0;1
1754675473086;0;60;1;0;0;1
1754675473336;0;60;1;0;0;1
1754675473586;0;60;1;0;0;1
1754675473836;0;60;1;0;0;1
1754675474086;0;60;1;0;0;1
1754675474336;0;60;1;0;0;1
1754675474586;0;60;1;0;0;1
1754675474836;60;60;0;0;0;0
1754675475086;60;60;0;0;0;0
1754675475336;60;60;1;0;0;1
1754675475586;60;60;1;0;0;1
1754675475836;60;60;1;0;0;1
1754675476086;60;60;1;0;0;1
1754675476336;60;60;0;0;0;0
1754675476586;60;60;0;0;0;0
1754675476836;60;60;0;0;0;0
1754675477086;0;60;1;0;0;1
1754675477336;0;60;1;0;0;1
1754675477586;0;60;1;0;0;1
1754675477836;0;60;1;0;0;1
1754675478086;0;60;1;0;0;1
1754675478336;0;60;1;0;0;1
1754675478586;0;60;1;0;0;1
1754675478836;0;60;1;0;0;1
1754675479086;0;60;1;0;0;1
1754675479336;60;60;0;0;0;0
1754675479586;60;60;0;0;0;0
1754675479836;34;60;1;0;0;1
1754675480086;4;60;1;0;0;1
1754675480336;10;60;1;0;0;1
1754675480586;17;60;1;0;0;1
1754675480836;24;60;1;0;0;1
1754675481086;31;60;1;0;0;1
1754675481336;38;60;1;0;0;1
1754675481586;45;60;1;0;0;1
1754675481836;52;60;1;0;0;1
1754675482086;59;60;1;0;0;1
1754675482336;60;60;0;0;0;0
1754675482586;60;60;0;0;0;0
1754675482836;60;60;0;0;0;0
1754675483086;60;60;0;0;0;0
1754675483336;60;60;0;0;0;0
1754675483586;60;60;0;0;0;0
1754675483836;0;60;1;0;0;1
1754675484086;0;60;1;0;0;1
1754675484336;0;60;1;0;0;1
1754675484586;0;60;1;0;0;1
1754675484836;0;60;1;0;0;1
1754675485086;0;60;1;0;0;1
1754675485336;0;60;1;0;0;1
1754675485586;0;60;1;0;0;1
1754675485836;0;60;1;0;0;1
1754675486086;53;60;0;0;0;0
1754675486336;31;60;0;0;0;0
1754675486586;9;60;0;0;0;0
1754675486836;0;60;0;0;0;0
1754675487086;0;60;1;0;0;1
1754675487336;0;60;1;0;0;1
1754675487586;0;60;1;0;0;1
1754675487836;26;60;0;0;0;0
1754675488086;60;60;0;0;0;0
1754675488336;34;60;1;0;0;1
1754675488586;0;60;1;0;0;1
1754675488836;0;60;1;0;0;1
1754675489086;0;60;1;0;0;1
1754675489336;0;60;1;0;0;1
1754675489586;0;60;1;0;0;1
1754675489836;45;60;0;0;0;0
1754675490086;60;60;0;0;0;0
1754675490336;60;60;0;0;0;0
1754675490586;60;60;1;0;0;1
1754675490836;60;60;1;0;0;1
1754675491086;60;60;1;0;0;1
1754675491336;40;60;0;0;0;0
1754675491586;0;60;0;0;0;0
1754675491836;0;60;1;0;0;1
1754675492086;0;60;1;0;0;1
1754675492336;0;60;1;0;0;1
1754675492586;0;60;1;0;0;1
1754675492836;0;60;1;0;0;1
1754675493086;0;60;1;0;0;1
1754675493336;0;60;1;0;0;1
1754675493586;0;60;1;0;0;1
1754675493836;0;60;1;0;0;1
1754675494086;56;60;0;0;0;0
1754675494336;60;60;0;0;0;0
1754675494586;60;60;0;0;0;0
1754675494836;60;60;1;0;0;1
1754675495086;60;60;1;0;0;1
1754675495336;60;60;1;0;0;1
1754675495586;24;60;0;0;0;0
1754675495836;0;60;0;0;0;0
1754675496086;0;60;1;0;0;1
1754675496336;0;60;1;0;0;1
1754675496586;0;60;1;0;0;1
1754675496836;0;60;1;0;0;1
1754675497086;0;60;1;0;0;1
1754675497336;0;60;1;0;0;1
1754675497586;0;60;1;0;0;1
1754675497836;0;60;1;0;0;1
1754675498086;0;60;1;0;0;1
1754675498336;0;60;1;0;0;1
1754675498586;60;60;0;0;0;0
1754675498836;60;60;0;0;0;0
1754675499086;60;60;1;0;0;1
1754675499336;60;60;1;0;0;1
1754675499586;60;60;1;0;0;1
1754675499836;33;60;0;0;0;0
1754675500086;0;60;0;0;0;0
1754675500336;0;60;1;0;0;1
1754675500586;0;60;1;0;0;1
1754675500836;0;60;1;0;0;1
1754675501086;0;60;1;0;0;1
1754675501336;0;60;1;0;0;1
1754675501586;0;60;1;0;0;1
1754675501836;37;60;0;0;0;0
1754675502086;60;60;0;0;0;0
1754675502336;60;60;0;0;0;0
1754675502586;60;60;1;0;0;1
1754675502836;60;60;1;0;0;1
1754675503086;60;60;0;0;0;0
1754675503336;60;60;0;0;0;0
1754675503586;0;60;1;0;0;1
1754675503836;0;60;1;0;0;1
1754675504086;0;60;1;0;0;1
1754675504336;0;60;1;0;0;1
1754675504586;0;60;1;0;0;1
1754675504836;28;60;0;0;0;0
1754675505086;60;60;0;0;0;0
1754675505336;60;4;0;1;1;0
1754675505586;60;0;0;1;1;0
1754675505836;60;37;0;0;0;0
1754675506086;0;60;0;0;0;0
1754675506336;0;60;1;0;0;1
1754675506586;0;60;1;0;0;1
1754675506836;0;60;1;0;0;1
1754675507086;41;60;0;0;0;0
1754675507336;60;60;0;0;0;0
1754675507586;60;60;0;0;0;0
1754675507836;20;60;1;0;0;1
1754675508086;21;60;1;0;0;1
1754675508336;51;60;1;0;0;1
1754675508586;60;60;0;0;0;0
1754675508836;60;60;0;0;0;0
1754675509086;60;60;0;0;0;0
1754675509336;60;60;1;0;0;1
1754675509586;60;60;1;0;0;1
1754675509836;60;60;0;0;0;0
1754675510086;29;60;0;0;0;0
1754675510336;0;60;0;0;0;0
1754675510586;4;60;1;0;0;1
1754675510836;13;60;1;0;0;1
1754675511086;21;60;1;0;0;1
1754675511336;30;60;1;0;0;1
1754675511586;39;60;1;0;0;1
1754675511836;48;60;1;0;0;1
1754675512086;56;60;1;0;0;1
1754675512336;60;60;1;0;0;1
1754675512586;60;60;0;0;0;0
1754675512836;36;60;1;0;0;1
1754675513086;0;60;1;0;0;1
1754675513336;0;60;1;0;0;1
1754675513586;0;60;1;0;0;1
1754675513836;0;60;1;0;0;1
1754675514086;0;60;1;0;0;1
1754675514336;60;60;0;0;0;0
1754675514586;60;60;0;0;0;0
1754675514836;60;60;0;1;1;0
1754675515086;53;60;0;0;0;0
1754675515336;5;60;0;0;0;0
1754675515586;0;60;0;0;0;0
1754675515836;0;60;1;0;0;1
1754675516086;0;60;1;0;0;1
1754675516336;0;60;1;0;0;1
1754675516586;0;60;1;0;0;1
1754675516836;0;60;1;0;0;1
1754675517086;0;60;1;0;0;1
1754675517336;0;60;1;0;0;1
1754675517586;57;60;0;0;0;0
1754675517836;60;60;0;0;0;0
1754675518086;60;60;0;0;0;0
1754675518336;51;60;1;0;0;1
1754675518586;33;60;1;0;0;1
1754675518836;16;60;1;0;0;1
1754675519086;0;60;1;0;0;1
1754675519336;0;60;1;0;0;1
1754675519586;0;60;1;0;0;1
1754675519836;0;60;1;0;0;1
1754675520086;0;60;1;0;0;1
1754675520336;45;60;0;0;0;0
1754675520586;60;60;0;0;0;0
1754675520836;60;60;0;1;1;0
1754675521086;4;60;0;0;0;0
1754675521336;0;60;1;0;0;1
1754675521586;0;60;1;0;0;1
1754675521836;0;60;1;0;0;1
1754675522086;0;60;1;0;0;1
1754675522336;60;60;0;0;0;0
1754675522586;60;60;0;0;0;0
1754675522836;60;60;1;0;0;1
1754675523086;60;60;1;0;0;1
1754675523336;60;60;1;0;0;1
1754675523586;0;60;0;0;0;0
1754675523836;0;60;1;0;0;1
1754675524086;0;60;1;0;0;1
1754675524336;0;60;1;0;0;1
1754675524586;0;60;1;0;0;1
1754675524836;0;60;1;0;0;1
1754675525086;0;60;1;0;0;1
1754675525336;0;60;1;0;0;1
1754675525586;19;60;0;0;0;0
1754675525836;60;60;0;0;0;0
1754675526086;60;60;0;0;0;0
1754675526336;60;60;0;0;0;0
1754675526586;60;60;1;0;0;1
1754675526836;60;60;1;0;0;1
1754675527086;60;60;1;0;0;1
1754675527336;44;60;0;0;0;0
1754675527586;20;60;0;0;0;0
1754675527836;0;60;0;0;0;0
1754675528086;0;60;1;0;0;1
1754675528336;0;60;1;0;0;1
1754675528586;0;60;1;0;0;1
1754675528836;0;60;1;0;0;1
1754675529086;0;60;1;0;0;1
1754675529336;0;60;1;0;0;1
1754675529586;6;60;0;0;0;0
1754675529836;27;60;0;0;0;0
1754675530086;48;60;0;0;0;0
1754675530336;60;60;0;0;0;0
1754675530586;41;60;1;0;0;1
1754675530836;17;60;1;0;0;1
1754675531086;0;60;1;0;0;1
1754675531336;0;60;1;0;0;1
1754675531586;0;60;1;0;0;1
1754675531836;0;60;1;0;0;1
1754675532086;60;60;0;0;0;0
1754675532336;60;60;0;0;0;0
1754675532586;60;60;0;1;1;0
1754675532836;58;60;0;0;0;0
1754675533086;41;60;0;0;0;0
1754675533336;25;60;0;0;0;0
1754675533586;8;60;0;0;0;0
1754675533836;0;60;0;0;0;0
1754675534086;0;60;1;0;0;1
1754675534336;0;60;1;0;0;1
1754675534586;0;60;1;0;0;1
1754675534836;0;60;1;0;0;1
1754675535086;0;60;1;0;0;1
1754675535336;0;60;1;0;0;1
1754675535586;0;60;1;0;0;1
1754675535836;60;60;0;0;0;0
1754675536086;60;60;0;0;0;0
1754675536336;60;60;0;0;0;0
1754675536586;60;60;1;0;0;1
1754675536836;60;60;1;0;0;1
1754675537086;60;60;1;0;0;1
1754675537336;60;60;1;0;0;1
1754675537586;50;60;0;0;0;0
1754675537836;30;60;0;0;0;0
1754675538086;10;60;0;0;0;0
1754675538336;0;60;0;0;0;0
1754675538586;0;60;1;0;0;1
1754675538836;0;60;1;0;0;1
1754675539086;0;60;1;0;0;1
1754675539336;0;60;1;0;0;1
1754675539586;9;60;0;0;0;0
1754675539836;60;60;0;0;0;0
1754675540086;60;60;0;0;0;0
1754675540336;37;60;1;0;0;1
1754675540586;2;60;1;0;0;1
1754675540836;8;60;1;0;0;1
1754675541086;13;60;1;0;0;1
1754675541336;19;60;1;0;0;1
1754675541586;24;60;1;0;0;1
1754675541836;30;60;1;0;0;1
1754675542086;36;60;1;0;0;1
1754675542336;41;60;1;0;0;1
1754675542586;47;60;1;0;0;1
1754675542836;53;60;1;0;0;1
1754675543086;58;60;1;0;0;1
1754675543336;60;60;0;0;0;0
1754675543586;60;60;0;0;0;0
1754675543836;58;60;1;0;0;1
1754675544086;36;60;1;0;0;1
1754675544336;14;60;1;0;0;1
1754675544586;0;60;1;0;0;1
1754675544836;0;60;1;0;0;1
1754675545086;0;60;1;0;0;1
1754675545336;0;60;1;0;0;1
1754675545586;11;60;0;0;0;0
1754675545836;60;60;0;0;0;0
1754675546086;60;60;0;1;1;0
1754675546336;54;60;0;0;0;0
1754675546586;0;60;1;0;0;1
1754675546836;0;60;1;0;0;1
1754675547086;0;60;1;0;0;1
1754675547336;0;60;1;0;0;1
1754675547586;0;60;1;0;0;1
1754675547836;52;60;0;0;0;0
1754675548086;60;60;0;0;0;0
1754675548336;60;60;0;0;0;0
1754675548586;60;60;1;0;0;1
1754675548836;60;60;1;0;0;1
1754675549086;60;60;1;0;0;1
1754675549336;25;60;0;0;0;0
1754675549586;0;60;0;0;0;0
1754675549836;0;60;1;0;0;1
1754675550086;0;60;1;0;0;1
1754675550336;0;60;1;0;0;1
1754675550586;0;60;1;0;0;1
1754675550836;0;60;1;0;0;1
1754675551086;0;60;1;0;0;1
1754675551336;0;60;1;0;0;1
1754675551586;23;60;0;0;0;0
1754675551836;60;60;0;0;0;0
1754675552086;60;60;0;0;0;0
1754675552336;60;60;1;0;0;1
1754675552586;60;60;1;0;0;1
1754675552836;58;60;0;0;0;0
1754675553086;9;60;0;0;0;0
1754675553336;0;60;1;0;0;1
1754675553586;0;60;1;0;0;1
1754675553836;0;60;1;0;0;1
1754675554086;0;60;1;0;0;1
1754675554336;0;60;1;0;0;1
1754675554586;0;60;1;0;0;1
1754675554836;0;60;1;0;0;1
1754675555086;53;60;0;0;0;0
1754675555336;60;60;0;0;0;0
1754675555586;3;60;1;0;0;1
1754675555836;60;60;1;0;0;1
1754675556086;60;60;1;0;0;1
1754675556336;48;60;0;0;0;0
1754675556586;27;60;0;0;0;0
1754675556836;6;60;0;0;0;0
1754675557086;0;60;0;0;0;0
1754675557336;0;60;1;0;0;1
1754675557586;0;60;1;0;0;1
1754675557836;0;60;1;0;0;1
1754675558086;0;60;1;0;0;1
1754675558336;0;60;1;0;0;1
1754675558586;16;60;0;0;0;0
1754675558836;60;60;0;0;0;0
1754675559086;60;60;0;0;0;0
1754675559336;60;60;0;1;1;0
1754675559586;60;60;0;1;1;0
1754675559836;13;60;0;0;0;0
1754675560086;0;60;1;0;0;1
1754675560336;0;60;1;0;0;1
1754675560586;0;60;1;0;0;1
1754675560836;0;60;1;0;0;1
1754675561086;8;60;0;0;0;0
1754675561336;60;60;0;0;0;0
1754675561586;60;60;0;0;0;0
1754675561836;60;60;1;0;0;1
1754675562086;60;60;1;0;0;1
1754675562336;60;60;1;0;0;1
1754675562586;33;60;0;0;0;0
1754675562836;0;60;0;0;0;0
1754675563086;4;60;1;0;0;1
1754675563336;14;60;1;0;0;1
1754675563586;24;60;1;0;0;1
1754675563836;34;60;1;0;0;1
1754675564086;44;60;1;0;0;1
1754675564336;54;60;1;0;0;1
1754675564586;60;60;1;0;0;1
1754675564836;60;60;0;0;0;0
1754675565086;60;60;0;0;0;0
1754675565336;60;60;1;0;0;1
1754675565586;60;60;1;0;0;1
1754675565836;39;60;0;0;0;0
1754675566086;0;60;0;0;0;0
1754675566336;0;60;1;0;0;1
1754675566586;0;60;1;0;0;1
1754675566836;0;60;1;0;0;1
1754675567086;0;60;1;0;0;1
1754675567336;0;60;1;0;0;1
1754675567586;0;60;1;0;0;1
1754675567836;0;60;1;0;0;1
1754675568086;0;60;1;0;0;1
1754675568336;0;60;1;0;0;1
1754675568586;0;60;1;0;0;1
1754675568836;11;60;0;0;0;0
1754675569086;60;60;0;0;0;0
1754675569336;60;60;0;0;0;0
1754675569586;60;60;1;0;0;1
1754675569836;60;60;1;0;0;1
1754675570086;60;60;1;0;0;1
1754675570336;60;60;1;0;0;1
1754675570586;34;60;0;0;0;0
1754675570836;8;60;0;0;0;0
1754675571086;0;60;1;0;0;1
1754675571336;0;60;1;0;0;1
1754675571586;0;60;1;0;0;1
1754675571836;0;60;1;0;0;1
1754675572086;0;60;1;0;0;1
1754675572336;0;60;1;0;0;1
1754675572586;0;60;1;0;0;1
1754675572836;0;60;1;0;0;1
1754675573086;60;60;0;0;0;0
1754675573336;60;60;0;0;0;0
1754675573586;60;60;1;0;0;1
1754675573836;60;60;1;0;0;1
1754675574086;60;60;1;0;0;1
1754675574336;25;60;0;0;0;0
1754675574586;0;60;0;0;0;0
1754675574836;0;60;1;0;0;1
1754675575086;0;60;1;0;0;1
1754675575336;0;60;1;0;0;1
1754675575586;0;60;1;0;0;1
1754675575836;0;60;1;0;0;1
1754675576086;0;60;1;0;0;1
1754675576336;0;60;1;0;0;1
1754675576586;0;60;1;0;0;1
1754675576836;0;60;1;0;0;1
1754675577086;0;60;1;0;0;1
1754675577336;0;60;1;0;0;1
1754675577586;60;60;0;0;0;0
1754675577836;60;60;0;0;0;0
1754675578086;60;60;0;0;0;0
1754675578336;60;51;0;0;0;0
1754675578586;60;16;0;0;0;0
1754675578836;60;0;0;0;0;0
1754675579086;60;0;1;0;0;1
1754675579336;60;60;0;0;0;0
1754675579586;60;60;0;0;0;0
1754675579836;60;60;1;0;0;1
1754675580086;60;60;1;0;0;1
1754675580336;60;60;1;0;0;1
1754675580586;32;60;0;0;0;0
1754675580836;0;60;0;0;0;0
1754675581086;4;60;1;0;0;1
1754675581336;12;60;1;0;0;1
1754675581586;19;60;1;0;0;1
1754675581836;27;60;1;0;0;1
1754675582086;34;60;1;0;0;1
1754675582336;41;60;1;0;0;1
1754675582586;49;60;1;0;0;1
1754675582836;56;60;1;0;0;1
1754675583086;60;60;1;0;0;1
1754675583336;60;60;0;0;0;0
1754675583586;60;60;0;0;0;0
1754675583836;60;60;1;0;0;1
1754675584086;60;60;1;0;0;1
1754675584336;48;60;0;0;0;0
1754675584586;5;60;0;0;0;0
1754675584836;0;60;0;0;0;0
1754675585086;0;60;1;0;0;1
1754675585336;0;60;1;0;0;1
1754675585586;0;60;1;0;0;1
1754675585836;0;60;1;0;0;1
1754675586086;0;60;1;0;0;1
1754675586336;0;60;1;0;0;1
1754675586586;0;60;1;0;0;1
1754675586836;0;60;1;0;0;1
1754675587086;0;60;1;0;0;1
1754675587336;60;60;0;0;0;0
1754675587586;60;60;0;0;0;0
1754675587836;60;60;1;0;0;1
1754675588086;60;60;1;0;0;1
1754675588336;60;60;1;0;0;1
1754675588586;60;60;1;0;0;1
1754675588836;43;60;0;0;0;0
1754675589086;13;60;0;0;0;0
1754675589336;0;60;0;0;0;0
1754675589586;0;60;1;0;0;1
1754675589836;0;60;1;0;0;1
1754675590086;0;60;1;0;0;1
1754675590336;0;60;1;0;0;1
1754675590586;0;60;1;0;0;1
1754675590836;60;60;0;0;0;0
1754675591086;50;60;1;0;0;1
1754675591336;1;60;1;0;0;1
1754675591586;6;60;1;0;0;1
1754675591836;11;60;1;0;0;1
1754675592086;15;60;1;0;0;1
1754675592336;20;60;1;0;0;1
1754675592586;25;60;1;0;0;1
1754675592836;30;60;1;0;0;1
1754675593086;34;60;1;0;0;1
1754675593336;39;60;1;0;0;1
1754675593586;44;60;1;0;0;1
1754675593836;49;60;1;0;0;1
1754675594086;53;60;1;0;0;1
1754675594336;58;60;1;0;0;1
1754675594586;60;60;0;0;0;0
1754675594836;60;60;0;0;0;0
1754675595086;60;60;1;0;0;1
1754675595336;60;60;1;0;0;1
1754675595586;60;60;1;0;0;1
1754675595836;43;60;0;0;0;0
1754675596086;0;60;0;0;0;0
1754675596336;0;60;1;0;0;1
1754675596586;0;60;1;0;0;1
1754675596836;0;60;1;0;0;1
1754675597086;0;60;1;0;0;1
1754675597336;0;60;1;0;0;1
1754675597586;0;60;1;0;0;1
1754675597836;0;60;1;0;0;1
1754675598086;60;60;0;0;0;0
1754675598336;60;60;0;0;0;0
1754675598586;39;60;1;0;0;1
1754675598836;9;60;1;0;0;1
1754675599086;0;60;1;0;0;1
1754675599336;0;60;1;0;0;1
1754675599586;0;60;1;0;0;1
1754675599836;13;60;0;0;0;0
1754675600086;60;60;0;0;0;0
1754675600336;60;60;0;1;1;0
1754675600586;60;60;0;0;0;0
1754675600836;60;60;0;0;0;0
1754675601086;60;60;0;0;0;0
1754675601336;60;60;0;1;1;0
1754675601586;0;60;0;0;0;0
1754675601836;3;60;1;0;0;1
1754675602086;17;60;1;0;0;1
1754675602336;31;60;1;0;0;1
1754675602586;44;60;1;0;0;1
1754675602836;58;60;1;0;0;1
1754675603086;60;60;0;0;0;0
1754675603336;60;60;0;0;0;0
1754675603586;51;60;1;0;0;1
1754675603836;0;60;1;0;0;1
1754675604086;17;60;1;0;0;1
1754675604336;34;60;1;0;0;1
1754675604586;51;60;1;0;0;1
1754675604836;60;60;1;0;0;1
1754675605086;60;60;0;0;0;0
1754675605336;60;60;0;0;0;0
1754675605586;21;60;1;0;0;1
1754675605836;0;60;1;0;0;1
1754675606086;0;60;1;0;0;1
1754675606336;0;60;1;0;0;1
1754675606586;0;60;1;0;0;1
1754675606836;0;60;1;0;0;1
1754675607086;54;60;0;0;0;0
1754675607336;60;60;0;1;1;0
1754675607586;60;60;0;1;1;0
1754675607836;0;60;0;0;0;0
1754675608086;0;60;1;0;0;1
1754675608336;0;60;1;0;0;1
